employer_id,employer_name,industry,sub_industry,company_size_band,hq_city,hq_state,hq_country,website_url,linkedin_url,is_faang_company,is_non_profit,slu_partnership_type,slu_partnership_level,slu_partnership_status,slu_partnership_start_date,primary_contact_name,primary_contact_title,primary_contact_email,primary_contact_phone
e3ff2550-ee2e-4f46-9c8f-be605d3a88ac,Employer 0484,Retail,E-commerce,Medium,Chicago,IL,USA,https://www.example484.com,https://www.linkedin.com/company/example-484,0,0,Hiring,Bronze,Active,2025-06-30,Jillian Oneill,Recruiter,contact484@example.com,+16103764034
27d414fd-5ddf-4c45-ad3c-5086481d99e3,Employer 0485,Education,University,Large,Seattle,WA,USA,https://www.example485.com,https://www.linkedin.com/company/example-485,0,0,Donor,Gold,Prospect,2023-06-15,Emily Mclean,Recruiter,contact485@example.com,+13819334425
844cddc2-4085-44c3-9c91-30426877a991,Employer 0486,Finance,Banking,Small,Dallas,TX,USA,https://www.example486.com,https://www.linkedin.com/company/example-486,0,0,Hiring,Bronze,Prospect,2024-11-06,Adam Nelson,Recruiter,contact486@example.com,+18047519959
20de6d7d-97e2-493c-85d7-0e8b8a92860e,Employer 0487,Consulting,IT Services,Small,San Jose,CA,USA,https://www.example487.com,https://www.linkedin.com/company/example-487,0,1,Academic,Silver,Active,2025-08-03,Kelsey Perry,Recruiter,contact487@example.com,+16059408598
4d11a5e6-6e92-4489-96de-8a05bba12e0d,Employer 0488,Consulting,IT Services,Medium,Dallas,TX,USA,https://www.example488.com,https://www.linkedin.com/company/example-488,0,0,None,Bronze,Active,2024-05-29,Sheila Matthews,Recruiter,contact488@example.com,+18119083485
49473205-ea83-4e07-84fc-f55ce7c353ce,Employer 0489,Education,University,Medium,Dallas,TX,USA,https://www.example489.com,https://www.linkedin.com/company/example-489,0,0,None,Silver,Active,2024-11-08,Jessica Jackson,Recruiter,contact489@example.com,+12268123144
659f8048-620c-4a14-aaf0-d18bce65bed0,Employer 0490,Manufacturing,Industrial,Enterprise,San Jose,CA,USA,https://www.example490.com,https://www.linkedin.com/company/example-490,0,0,Donor,Silver,Active,2024-02-09,Charles Harris,Recruiter,contact490@example.com,+19698705521
7bc723f4-2d4c-4863-8802-e81c73ffd38c,Employer 0491,Technology,Cloud/Software,Medium,St. Louis,MO,USA,https://www.example491.com,https://www.linkedin.com/company/example-491,0,0,Academic,Bronze,Inactive,2023-06-30,Kaitlin Watkins,Recruiter,contact491@example.com,+13923441040
dd3c525f-0c3b-4885-bcb6-7978492d0452,Employer 0492,Consulting,IT Services,Small,Dallas,TX,USA,https://www.example492.com,https://www.linkedin.com/company/example-492,0,0,None,Silver,Active,2025-07-02,David Griffin,Recruiter,contact492@example.com,+13524716847
293bddaa-0dc3-49ca-a038-d98802398906,Employer 0493,Consulting,IT Services,Enterprise,New York,NY,USA,https://www.example493.com,https://www.linkedin.com/company/example-493,0,1,Academic,Bronze,Prospect,2023-07-17,Rebecca Phillips MD,Recruiter,contact493@example.com,+19148242420
581a58a3-0e15-47dd-9241-4d69ff1b614b,Employer 0494,Healthcare,Provider,Large,Chicago,IL,USA,https://www.example494.com,https://www.linkedin.com/company/example-494,0,0,Mentorship,Gold,Active,2025-07-12,Yvonne Dudley,Recruiter,contact494@example.com,+14847371599
6134c435-ab39-44a1-aa3f-3676a58c78ef,Employer 0495,Healthcare,Provider,Small,Dallas,TX,USA,https://www.example495.com,https://www.linkedin.com/company/example-495,0,0,Sponsorship,Gold,Prospect,2024-08-30,Michael Brown,Recruiter,contact495@example.com,+13898429931
65661df5-5259-4d8f-8b34-4bc0265314a1,Employer 0496,Government,Public Sector,Medium,San Jose,CA,USA,https://www.example496.com,https://www.linkedin.com/company/example-496,0,0,None,Gold,Active,2025-03-13,Ryan Dawson,Recruiter,contact496@example.com,+15983072678
85caab56-2876-48c2-9087-8a0f758bef2e,Employer 0497,Technology,Cloud/Software,Enterprise,Chicago,IL,USA,https://www.example497.com,https://www.linkedin.com/company/example-497,0,1,Hiring,Bronze,Inactive,2024-02-21,Nicholas Wu,Recruiter,contact497@example.com,+12935408807
ee9bfccf-12c8-42f2-9a72-79411af54a5b,Employer 0498,Retail,E-commerce,Medium,St. Louis,MO,USA,https://www.example498.com,https://www.linkedin.com/company/example-498,0,0,Hiring,Silver,Inactive,2024-01-15,Kimberly Anderson,Recruiter,contact498@example.com,+19284529211
050f9ade-7631-42fb-b7fc-9261b976cf7f,Employer 0499,Consulting,IT Services,Small,St. Louis,MO,USA,https://www.example499.com,https://www.linkedin.com/company/example-499,0,0,None,Silver,Inactive,2023-06-12,Lisa Hernandez,Recruiter,contact499@example.com,+16278163856
b341d669-fc5c-4ff6-a4d6-6e618140d77f,Employer 0500,Education,University,Medium,Seattle,WA,USA,https://www.example500.com,https://www.linkedin.com/company/example-500,0,0,Mentorship,Silver,Inactive,2023-10-01,Susan Flores,Recruiter,contact500@example.com,+12348239027
0c58f071-777b-46a5-a567-deb141a5191f,Employer 0501,Consulting,IT Services,Enterprise,Austin,TX,USA,https://www.example501.com,https://www.linkedin.com/company/example-501,0,0,Donor,Silver,Active,2025-05-03,Kenneth Stanley,Recruiter,contact501@example.com,+13753489689
ae414afc-bbe5-4518-bf3d-fb9fef330f0b,Employer 0502,Manufacturing,Industrial,Small,St. Louis,MO,USA,https://www.example502.com,https://www.linkedin.com/company/example-502,0,0,Donor,Silver,Prospect,2023-11-10,Keith Davis,Recruiter,contact502@example.com,+12164284929
450bfaf6-fb80-4dbd-a728-69269a2794ea,Employer 0503,Education,University,Enterprise,Hyderabad,,India,https://www.example503.com,https://www.linkedin.com/company/example-503,0,1,Donor,Gold,Inactive,2024-03-13,Andrea Morgan,Recruiter,contact503@example.com,+15113364566
a9b81141-24d3-446f-a5fe-08f941e62a55,Employer 0504,Healthcare,Provider,Medium,Dallas,TX,USA,https://www.example504.com,https://www.linkedin.com/company/example-504,0,0,Mentorship,Silver,Active,2024-06-10,Robert Salazar,Recruiter,contact504@example.com,+14082996963
e54a4ec9-48fd-470c-9c4f-fa4a5a184c17,Employer 0505,Government,Public Sector,Enterprise,Chicago,IL,USA,https://www.example505.com,https://www.linkedin.com/company/example-505,0,0,Hiring,Gold,Inactive,2025-08-08,Mr. Bernard Heath,Recruiter,contact505@example.com,+17266096405
2cf876b9-6aad-44a4-aefd-78346168f594,Employer 0506,Finance,Banking,Medium,Austin,TX,USA,https://www.example506.com,https://www.linkedin.com/company/example-506,0,0,Academic,Bronze,Inactive,2025-02-26,Sarah Jones,Recruiter,contact506@example.com,+14529652589
f032a970-ac9c-4c35-8183-714db9b72231,Employer 0507,Technology,Cloud/Software,Medium,Chicago,IL,USA,https://www.example507.com,https://www.linkedin.com/company/example-507,0,1,Academic,Bronze,Active,2024-01-29,Alvin Barton,Recruiter,contact507@example.com,+19508122432
11196b5e-3936-4273-893f-028c24518630,Employer 0508,Technology,Cloud/Software,Enterprise,Chicago,IL,USA,https://www.example508.com,https://www.linkedin.com/company/example-508,0,0,None,Gold,Active,2024-07-18,Sheila Cummings,Recruiter,contact508@example.com,+12779478845
8de18782-7328-40ba-9d25-c73a592e790f,Employer 0509,Consulting,IT Services,Enterprise,San Jose,CA,USA,https://www.example509.com,https://www.linkedin.com/company/example-509,0,0,Hiring,Silver,Inactive,2025-06-23,Kyle Parker,Recruiter,contact509@example.com,+13679147228
1662edb9-3d33-46c2-bd2c-4361820e7b5a,Employer 0510,Manufacturing,Industrial,Large,St. Louis,MO,USA,https://www.example510.com,https://www.linkedin.com/company/example-510,0,0,Hiring,Bronze,Active,2024-01-30,Sara Martinez,Recruiter,contact510@example.com,+18652763008
3011365d-ee69-4bc4-92ad-01c9309f333a,Employer 0511,Retail,E-commerce,Large,Seattle,WA,USA,https://www.example511.com,https://www.linkedin.com/company/example-511,0,0,Sponsorship,Bronze,Inactive,2024-09-15,Elaine Lowery,Recruiter,contact511@example.com,+18632819880
e11063ba-892d-4988-852b-d81260175082,Employer 0512,Consulting,IT Services,Medium,St. Louis,MO,USA,https://www.example512.com,https://www.linkedin.com/company/example-512,0,0,Mentorship,Bronze,Prospect,2025-08-22,Veronica Acosta,Recruiter,contact512@example.com,+16923948152
390eff60-699d-4d2d-8995-a858f661ebee,Employer 0513,Healthcare,Provider,Large,St. Louis,MO,USA,https://www.example513.com,https://www.linkedin.com/company/example-513,0,1,Sponsorship,Silver,Active,2025-08-08,Mindy Pace,Recruiter,contact513@example.com,+13342905862
6078da8f-998c-4bef-a9a4-5ea1780b2b77,Employer 0514,Technology,Cloud/Software,Medium,St. Louis,MO,USA,https://www.example514.com,https://www.linkedin.com/company/example-514,0,0,Academic,Bronze,Prospect,2024-01-16,Jessica Nash,Recruiter,contact514@example.com,+19253835361
dc892878-77be-46ca-8058-67ab6c4e7cc9,Employer 0515,Healthcare,Provider,Small,Hyderabad,,India,https://www.example515.com,https://www.linkedin.com/company/example-515,0,0,None,Gold,Prospect,2024-12-10,Eric Johnson,Recruiter,contact515@example.com,+19192921490
619cf319-030f-417d-8beb-8b17aded039f,Employer 0516,Education,University,Large,St. Louis,MO,USA,https://www.example516.com,https://www.linkedin.com/company/example-516,0,0,Donor,Silver,Active,2023-12-17,Jason George,Recruiter,contact516@example.com,+14747315730
de24349c-287f-48ee-bc4a-35bb923c0869,Employer 0517,Technology,Cloud/Software,Small,St. Louis,MO,USA,https://www.example517.com,https://www.linkedin.com/company/example-517,0,1,None,Gold,Inactive,2023-11-01,Shannon Nichols,Recruiter,contact517@example.com,+18678138772
7841ad0f-776a-4ca6-88ac-67c24c719034,Employer 0518,Technology,Cloud/Software,Enterprise,Seattle,WA,USA,https://www.example518.com,https://www.linkedin.com/company/example-518,0,0,Hiring,Silver,Active,2024-02-14,Stephanie Lynn,Recruiter,contact518@example.com,+16396956079
346f62c8-d0d8-4b14-b45d-09b4b477f589,Employer 0519,Consulting,IT Services,Medium,New York,NY,USA,https://www.example519.com,https://www.linkedin.com/company/example-519,0,0,Academic,Silver,Active,2025-02-23,Kenneth Mclaughlin,Recruiter,contact519@example.com,+12414217872
784aa3fe-5b16-4fec-b925-a13c9489c6fe,Employer 0520,Technology,Cloud/Software,Medium,St. Louis,MO,USA,https://www.example520.com,https://www.linkedin.com/company/example-520,0,0,Hiring,Silver,Active,2024-03-04,Shelly Hodges,Recruiter,contact520@example.com,+13545985484
2a2c8538-60c1-4b8c-b3b1-dc4305a3df4f,Employer 0521,Education,University,Small,Dallas,TX,USA,https://www.example521.com,https://www.linkedin.com/company/example-521,0,0,None,Gold,Inactive,2024-07-23,Annette Ortega,Recruiter,contact521@example.com,+16085195168
08992dac-bf10-4592-9f42-16b315e316da,Employer 0522,Finance,Banking,Enterprise,New York,NY,USA,https://www.example522.com,https://www.linkedin.com/company/example-522,0,0,Sponsorship,Bronze,Inactive,2024-11-03,Richard Gray,Recruiter,contact522@example.com,+17278784454
6492043e-7829-40cd-9829-da59c41e050a,Employer 0523,Consulting,IT Services,Enterprise,Austin,TX,USA,https://www.example523.com,https://www.linkedin.com/company/example-523,0,1,Donor,Gold,Prospect,2024-07-23,Dylan Beard,Recruiter,contact523@example.com,+14924259328
1db65114-8a32-427a-9f24-2b98dc31f01c,Employer 0524,Manufacturing,Industrial,Small,St. Louis,MO,USA,https://www.example524.com,https://www.linkedin.com/company/example-524,0,0,Sponsorship,Silver,Inactive,2023-08-17,Scott Robles,Recruiter,contact524@example.com,+18433345004
fd4f0255-a5fa-4fe9-9a69-1cacf55398a7,Employer 0525,Healthcare,Provider,Small,Chicago,IL,USA,https://www.example525.com,https://www.linkedin.com/company/example-525,0,0,Hiring,Bronze,Inactive,2024-05-23,Frederick Anderson,Recruiter,contact525@example.com,+13984286824
98891508-80ea-4ef3-9349-c1bbedcdf15a,Employer 0526,Education,University,Small,Chicago,IL,USA,https://www.example526.com,https://www.linkedin.com/company/example-526,0,0,None,Bronze,Inactive,2024-02-27,Stephanie Williams,Recruiter,contact526@example.com,+15832187481
9d0b36e7-f570-4f25-a849-b8bc8bb2bb4f,Employer 0527,Manufacturing,Industrial,Small,Chicago,IL,USA,https://www.example527.com,https://www.linkedin.com/company/example-527,0,1,Hiring,Silver,Inactive,2023-10-26,Justin Mullins,Recruiter,contact527@example.com,+15188524616
69d8919a-180e-49ea-9d46-55fd5cb91baa,Employer 0528,Technology,Cloud/Software,Large,Dallas,TX,USA,https://www.example528.com,https://www.linkedin.com/company/example-528,0,0,Sponsorship,Gold,Inactive,2025-01-09,David Smith,Recruiter,contact528@example.com,+15725539725
42cdc9e5-7576-4a08-bfc4-991a0200102e,Employer 0529,Education,University,Enterprise,Dallas,TX,USA,https://www.example529.com,https://www.linkedin.com/company/example-529,0,0,Hiring,Bronze,Prospect,2023-11-17,Virginia Villegas,Recruiter,contact529@example.com,+13208719876
6614ae1a-db63-4bf9-b16e-17a50d1433cd,Employer 0530,Technology,Cloud/Software,Enterprise,San Jose,CA,USA,https://www.example530.com,https://www.linkedin.com/company/example-530,0,0,Sponsorship,Bronze,Prospect,2025-06-14,Kelly Anderson,Recruiter,contact530@example.com,+16796444498
452a64b1-694b-45d9-a006-311f21340317,Employer 0531,Manufacturing,Industrial,Enterprise,Austin,TX,USA,https://www.example531.com,https://www.linkedin.com/company/example-531,0,0,Academic,Silver,Active,2023-08-22,Robin Martin,Recruiter,contact531@example.com,+15503523003
3da5c1ad-1b0f-46cb-bee6-fed75ceffeb2,Employer 0532,Healthcare,Provider,Enterprise,Austin,TX,USA,https://www.example532.com,https://www.linkedin.com/company/example-532,0,0,Hiring,Gold,Active,2024-09-01,Ralph Gordon,Recruiter,contact532@example.com,+17037792905
61bf23ee-4075-4bd8-921b-36257df40076,Employer 0533,Healthcare,Provider,Medium,Hyderabad,,India,https://www.example533.com,https://www.linkedin.com/company/example-533,0,1,Mentorship,Gold,Active,2025-01-04,Norman Martinez,Recruiter,contact533@example.com,+12884118248
147ec301-ac1a-40db-b24d-807f9508067f,Employer 0534,Consulting,IT Services,Small,Hyderabad,,India,https://www.example534.com,https://www.linkedin.com/company/example-534,0,0,Donor,Bronze,Prospect,2025-09-11,Joseph Clark,Recruiter,contact534@example.com,+12159204202
8c02a5c0-cffd-4295-bc6d-6ee124bc5a0c,Employer 0535,Manufacturing,Industrial,Enterprise,Seattle,WA,USA,https://www.example535.com,https://www.linkedin.com/company/example-535,0,0,Donor,Bronze,Prospect,2023-06-30,Malik Ponce,Recruiter,contact535@example.com,+16614503176
7da230ab-5e80-4dba-a712-c521017ef86f,Employer 0536,Government,Public Sector,Large,New York,NY,USA,https://www.example536.com,https://www.linkedin.com/company/example-536,0,0,Sponsorship,Silver,Prospect,2024-08-15,Erica Bailey,Recruiter,contact536@example.com,+15075256198
296406ce-edb2-438c-84fa-69ae49284947,Employer 0537,Technology,Cloud/Software,Small,New York,NY,USA,https://www.example537.com,https://www.linkedin.com/company/example-537,0,1,Hiring,Silver,Prospect,2024-08-01,Jennifer Carr,Recruiter,contact537@example.com,+17263614113
c0aa9415-1732-4ee1-8b7a-45ea272bb66b,Employer 0538,Technology,Cloud/Software,Small,Austin,TX,USA,https://www.example538.com,https://www.linkedin.com/company/example-538,0,0,Mentorship,Bronze,Inactive,2025-05-03,Tanya Washington,Recruiter,contact538@example.com,+12185078228
13e399e8-4a66-440c-9aab-b3dd43958c8a,Employer 0539,Government,Public Sector,Small,New York,NY,USA,https://www.example539.com,https://www.linkedin.com/company/example-539,0,0,Hiring,Silver,Prospect,2025-04-29,Colleen Miller,Recruiter,contact539@example.com,+13869829239
860fae12-54b7-420e-b9f7-3edec93943ef,Employer 0540,Education,University,Large,San Jose,CA,USA,https://www.example540.com,https://www.linkedin.com/company/example-540,0,0,Donor,Bronze,Active,2023-11-28,Craig Cannon,Recruiter,contact540@example.com,+17619428683
bc9ca6ae-32a7-402c-bba1-4df9c91c3b78,Employer 0541,Government,Public Sector,Small,Hyderabad,,India,https://www.example541.com,https://www.linkedin.com/company/example-541,0,0,Hiring,Silver,Prospect,2025-03-27,John Dalton,Recruiter,contact541@example.com,+17982048011
c198d9bd-ed42-4b9d-8e6f-d089eac37265,Employer 0542,Education,University,Enterprise,Chicago,IL,USA,https://www.example542.com,https://www.linkedin.com/company/example-542,0,0,Academic,Silver,Active,2025-03-18,Tonya Fuentes,Recruiter,contact542@example.com,+14594029183
668fdd8a-17ab-493f-8c33-87c2078a905e,Employer 0543,Manufacturing,Industrial,Enterprise,San Jose,CA,USA,https://www.example543.com,https://www.linkedin.com/company/example-543,0,1,Hiring,Gold,Active,2025-08-26,David James,Recruiter,contact543@example.com,+14804685696
e54dd538-b625-4214-9d7a-f4c921e8bde1,Employer 0544,Finance,Banking,Enterprise,Dallas,TX,USA,https://www.example544.com,https://www.linkedin.com/company/example-544,0,0,Mentorship,Gold,Prospect,2024-03-19,Heidi Thompson,Recruiter,contact544@example.com,+16197109447
8dcda038-67b3-4ec2-805e-a04ef3e86435,Employer 0545,Healthcare,Provider,Large,San Jose,CA,USA,https://www.example545.com,https://www.linkedin.com/company/example-545,0,0,Academic,Bronze,Inactive,2024-12-17,Brittany Mcguire,Recruiter,contact545@example.com,+14287829380
d9d89aa9-6a45-4f04-b084-2977e6d8e0d5,Employer 0546,Education,University,Enterprise,New York,NY,USA,https://www.example546.com,https://www.linkedin.com/company/example-546,0,0,Sponsorship,Bronze,Active,2023-11-21,Carol Smith,Recruiter,contact546@example.com,+19179922880
5a2be844-f7d2-4eab-bdbf-7915be1cef5e,Employer 0547,Consulting,IT Services,Large,Seattle,WA,USA,https://www.example547.com,https://www.linkedin.com/company/example-547,0,1,Mentorship,Gold,Prospect,2024-12-26,Mark Cox,Recruiter,contact547@example.com,+14626696013
1098fb8c-c46d-4477-ae77-f3bdeec08a35,Employer 0548,Consulting,IT Services,Enterprise,St. Louis,MO,USA,https://www.example548.com,https://www.linkedin.com/company/example-548,0,0,Sponsorship,Gold,Active,2024-11-20,Kyle Johnson,Recruiter,contact548@example.com,+15977764351
7f71d26f-d1fc-4c45-b711-d87122af6fc5,Employer 0549,Government,Public Sector,Large,Chicago,IL,USA,https://www.example549.com,https://www.linkedin.com/company/example-549,0,0,Donor,Silver,Prospect,2024-05-26,Tara Boyer,Recruiter,contact549@example.com,+18667183421
65e865a8-20ac-48c2-a52b-d0c08c837017,Employer 0550,Finance,Banking,Large,Dallas,TX,USA,https://www.example550.com,https://www.linkedin.com/company/example-550,0,0,Mentorship,Silver,Active,2024-10-26,Justin Cardenas,Recruiter,contact550@example.com,+12564362023
19682a31-5101-4800-be0f-f8d401ed1430,Employer 0551,Technology,Cloud/Software,Enterprise,Austin,TX,USA,https://www.example551.com,https://www.linkedin.com/company/example-551,0,0,None,Gold,Prospect,2025-09-20,Lauren Olsen,Recruiter,contact551@example.com,+13792193490
15999f89-52c4-4c53-9ee2-fcbb481a6e78,Employer 0552,Healthcare,Provider,Large,Dallas,TX,USA,https://www.example552.com,https://www.linkedin.com/company/example-552,0,0,Hiring,Bronze,Prospect,2024-08-21,Jose West,Recruiter,contact552@example.com,+19528759719
03e28d0d-38ea-415b-be92-4b68996a5a9b,Employer 0553,Manufacturing,Industrial,Large,New York,NY,USA,https://www.example553.com,https://www.linkedin.com/company/example-553,0,1,Academic,Silver,Active,2023-06-04,Ryan Austin,Recruiter,contact553@example.com,+17814989767
3c11ccbc-736d-4603-b493-9e8063502a4d,Employer 0554,Technology,Cloud/Software,Large,St. Louis,MO,USA,https://www.example554.com,https://www.linkedin.com/company/example-554,0,0,None,Gold,Active,2024-08-04,Austin Olson,Recruiter,contact554@example.com,+14033369148
fb8a0f04-c1cb-41bc-ba5e-7a48bc9ee5fc,Employer 0555,Consulting,IT Services,Small,Chicago,IL,USA,https://www.example555.com,https://www.linkedin.com/company/example-555,0,0,Academic,Silver,Inactive,2025-05-04,Dylan Grimes,Recruiter,contact555@example.com,+13627987274
bad24ef2-9ff5-4975-8e56-6127f6c589dc,Employer 0556,Government,Public Sector,Small,Austin,TX,USA,https://www.example556.com,https://www.linkedin.com/company/example-556,0,0,None,Silver,Prospect,2025-04-20,Scott Lynch,Recruiter,contact556@example.com,+14022569583
052ff89a-55ee-41a4-94f3-72b0266c4f2f,Employer 0557,Government,Public Sector,Enterprise,Seattle,WA,USA,https://www.example557.com,https://www.linkedin.com/company/example-557,0,1,Hiring,Gold,Active,2023-11-16,Tracy Benson,Recruiter,contact557@example.com,+14573798782
ae75cbf0-21d1-4635-a632-63c44e10947b,Employer 0558,Technology,Cloud/Software,Small,Dallas,TX,USA,https://www.example558.com,https://www.linkedin.com/company/example-558,0,0,Mentorship,Silver,Prospect,2024-05-07,Misty Herring,Recruiter,contact558@example.com,+16392992950
19bd3a0d-3d9c-49fc-9295-35724281707d,Employer 0559,Manufacturing,Industrial,Small,Dallas,TX,USA,https://www.example559.com,https://www.linkedin.com/company/example-559,0,0,Hiring,Silver,Prospect,2025-02-15,Brian Rose,Recruiter,contact559@example.com,+13406045891
96e11b7a-ca89-4529-b224-2e69a5c254d2,Employer 0560,Education,University,Enterprise,Hyderabad,,India,https://www.example560.com,https://www.linkedin.com/company/example-560,0,0,Academic,Bronze,Prospect,2023-06-24,Dana Hansen,Recruiter,contact560@example.com,+13343521178
5b520f7f-7448-4014-8cff-67657dd3da60,Employer 0561,Healthcare,Provider,Large,New York,NY,USA,https://www.example561.com,https://www.linkedin.com/company/example-561,0,0,Sponsorship,Bronze,Inactive,2023-12-09,Joseph Bauer,Recruiter,contact561@example.com,+16517886088
381067c8-2410-41cf-9c48-b1d3584b8b98,Employer 0562,Retail,E-commerce,Large,Austin,TX,USA,https://www.example562.com,https://www.linkedin.com/company/example-562,0,0,Donor,Gold,Prospect,2025-02-15,Michael Jones,Recruiter,contact562@example.com,+15355653029
b826f254-4853-4427-8e28-66d862cbc390,Employer 0563,Finance,Banking,Small,San Jose,CA,USA,https://www.example563.com,https://www.linkedin.com/company/example-563,0,1,None,Silver,Prospect,2024-05-15,Antonio Baldwin,Recruiter,contact563@example.com,+15517161352
c92d71aa-736b-4c12-bbc8-dc88ad3e2c9a,Employer 0564,Retail,E-commerce,Enterprise,Austin,TX,USA,https://www.example564.com,https://www.linkedin.com/company/example-564,0,0,Academic,Bronze,Inactive,2023-06-24,Robert Harrison,Recruiter,contact564@example.com,+14243551600
a29417c6-81bb-4b6d-9409-08a3adb0047a,Employer 0565,Retail,E-commerce,Enterprise,Austin,TX,USA,https://www.example565.com,https://www.linkedin.com/company/example-565,0,0,Academic,Silver,Inactive,2024-12-31,Danielle Yates,Recruiter,contact565@example.com,+12924335695
fec1c5d4-33a4-4698-9310-27b0f0ea0864,Employer 0566,Healthcare,Provider,Small,St. Louis,MO,USA,https://www.example566.com,https://www.linkedin.com/company/example-566,0,0,None,Gold,Active,2024-07-11,Lisa Hill,Recruiter,contact566@example.com,+19892766968
2b17aeb4-9782-4f06-9795-f0a44d914823,Employer 0567,Technology,Cloud/Software,Enterprise,Chicago,IL,USA,https://www.example567.com,https://www.linkedin.com/company/example-567,0,1,Mentorship,Silver,Prospect,2024-09-27,Lauren Brown,Recruiter,contact567@example.com,+16367685181
5cc1edd4-0eaf-43e1-a273-de4cf24dbe20,Employer 0568,Finance,Banking,Small,Chicago,IL,USA,https://www.example568.com,https://www.linkedin.com/company/example-568,0,0,Donor,Silver,Inactive,2023-06-21,Tyler Nicholson,Recruiter,contact568@example.com,+19337207539
48983d50-af1c-479f-b682-7214bac5e1f0,Employer 0569,Education,University,Medium,New York,NY,USA,https://www.example569.com,https://www.linkedin.com/company/example-569,0,0,Sponsorship,Silver,Inactive,2023-09-13,Eric Malone,Recruiter,contact569@example.com,+17323632967
a523383f-ffb2-4d03-a447-c4c83133758f,Employer 0570,Education,University,Medium,Chicago,IL,USA,https://www.example570.com,https://www.linkedin.com/company/example-570,0,0,None,Silver,Active,2024-08-25,Amanda Gregory,Recruiter,contact570@example.com,+18609481571
085dbe8f-de6b-41aa-9950-9a73dac3913d,Employer 0571,Consulting,IT Services,Enterprise,Hyderabad,,India,https://www.example571.com,https://www.linkedin.com/company/example-571,0,0,Academic,Bronze,Inactive,2023-11-18,Kimberly Lee,Recruiter,contact571@example.com,+13582569337
92adf68f-3a1c-46b0-939a-c844251414bb,Employer 0572,Manufacturing,Industrial,Medium,New York,NY,USA,https://www.example572.com,https://www.linkedin.com/company/example-572,0,0,None,Bronze,Prospect,2023-07-01,Adam Carter,Recruiter,contact572@example.com,+19313625117
2ba526aa-8fe4-4256-ac1f-785bcdf6aa82,Employer 0573,Technology,Cloud/Software,Enterprise,St. Louis,MO,USA,https://www.example573.com,https://www.linkedin.com/company/example-573,0,1,Mentorship,Gold,Inactive,2023-10-28,Tyrone Jennings,Recruiter,contact573@example.com,+12676162508
cee8f1f0-66f9-4f99-84fd-9868d4ee0d56,Employer 0574,Government,Public Sector,Enterprise,Hyderabad,,India,https://www.example574.com,https://www.linkedin.com/company/example-574,0,0,Sponsorship,Gold,Prospect,2024-10-04,Molly Collins,Recruiter,contact574@example.com,+14176156148
4fd15cc2-e806-4b99-abfd-ffb3d23f2870,Employer 0575,Finance,Banking,Large,San Jose,CA,USA,https://www.example575.com,https://www.linkedin.com/company/example-575,0,0,Donor,Bronze,Inactive,2025-08-15,Shannon Randolph,Recruiter,contact575@example.com,+14925348529
d5d7b70a-7f05-4f89-9a1b-e09a7e7464bf,Employer 0576,Manufacturing,Industrial,Small,Chicago,IL,USA,https://www.example576.com,https://www.linkedin.com/company/example-576,0,0,Hiring,Gold,Active,2024-10-12,Michelle Macias,Recruiter,contact576@example.com,+13753309141
3973ddc7-a8db-474b-91d1-003c9a9f1f85,Employer 0577,Retail,E-commerce,Small,Dallas,TX,USA,https://www.example577.com,https://www.linkedin.com/company/example-577,0,1,Hiring,Bronze,Prospect,2025-07-11,Holly Abbott,Recruiter,contact577@example.com,+16939102822
d18b083b-d968-4981-9b57-4b9024ae5c20,Employer 0578,Government,Public Sector,Large,Seattle,WA,USA,https://www.example578.com,https://www.linkedin.com/company/example-578,0,0,Hiring,Gold,Active,2025-01-06,Jordan Hobbs,Recruiter,contact578@example.com,+17348165574
e9a847ed-e0a4-4743-9cff-988830e875f6,Employer 0579,Manufacturing,Industrial,Enterprise,New York,NY,USA,https://www.example579.com,https://www.linkedin.com/company/example-579,0,0,None,Silver,Inactive,2024-03-01,Nicole Sosa,Recruiter,contact579@example.com,+13199647967
0d2d5575-072e-4c0a-ab6f-3356decca060,Employer 0580,Consulting,IT Services,Enterprise,New York,NY,USA,https://www.example580.com,https://www.linkedin.com/company/example-580,0,0,Sponsorship,Gold,Inactive,2025-04-10,Sarah Wise,Recruiter,contact580@example.com,+14534343291
936a5cec-25dc-473a-b3d3-5b3cf26807b8,Employer 0581,Retail,E-commerce,Enterprise,Seattle,WA,USA,https://www.example581.com,https://www.linkedin.com/company/example-581,0,0,Sponsorship,Bronze,Active,2023-07-02,Michael Sweeney,Recruiter,contact581@example.com,+12845087369
f3072ac0-cb0f-4299-8d3e-527cd316d6d9,Employer 0582,Government,Public Sector,Enterprise,Hyderabad,,India,https://www.example582.com,https://www.linkedin.com/company/example-582,0,0,Hiring,Bronze,Prospect,2023-08-11,Amber Mccullough,Recruiter,contact582@example.com,+19762699076
9cc32c73-831d-41e5-ad22-e351ab8cbbb3,Employer 0583,Finance,Banking,Medium,Seattle,WA,USA,https://www.example583.com,https://www.linkedin.com/company/example-583,0,1,None,Gold,Prospect,2025-01-05,Robert Crawford,Recruiter,contact583@example.com,+17193334118
bfe3a1ff-9b21-4658-b22c-88e9546d584a,Employer 0584,Education,University,Large,Chicago,IL,USA,https://www.example584.com,https://www.linkedin.com/company/example-584,0,0,Academic,Bronze,Prospect,2024-03-28,Nicholas Potts,Recruiter,contact584@example.com,+18955483938
